UNIQUE_ID,Date,Company,CapitalIQ_ID,ISIN,Ticker,Total_ESG_Score,Governance_Score,Social_Score,Environment_Score
100895161743374,20181001,Engie SA,IQ1073371,FR0010208488,ENGI,68.47,71.23,71.28,65.06
100798565143374,20181001,D.R. Horton Inc,IQ107405,US23331A1097,DHI,45.28,54.45,43.54,40.72
111547101543374,20181001,Marfrig Holdings (Europe) BV,IQ107592769,USN54468AF52,,63.03,65.98,59.88,64.51
100798587943374,20181001,Weyerhaeuser Co,IQ107633,US9621661043,WY,73.12,81.49,71.84,69.01
101865813643374,20181001,Zenith Bank PLC,IQ10779890,NGZENITHBNK9,ZENITHBANK,61.48,59.47,72.19,52.58
100798615743374,20181001,Tenet Healthcare Corp,IQ107911,US88033G4073,THC,50.7,62.17,40,56.2
111597468043374,20181001,MTS International Funding Ltd.,IQ108096434,XS0921331509,,58.06,72.05,53.32,53.5
111598874343374,20181001,Standard Chartered Bank (Germany) GmbH,IQ108110497,SUSTB5F38034,,67.49,61.77,70.75,71.25
100896019843374,20181001,Intercontinental Exchange Inc,IQ1081952,US45866F1049,ICE,53.97,55.5,53.45,52.61
100896026343374,20181001,Groupama SA,IQ1082017,FR0013232444,,78.77,77.82,85.16,73.17
100798649943374,20181001,athenahealth Inc,IQ108253,US04685W1036,ATHN,49.88,59.17,44.06,49.2
100896191743374,20181001,Shawcor Ltd,IQ1083671,CA8204391079,SCL,68.92,67.9,68.31,70.09
101871560643374,20181001,Compagnie de Financement Foncier SA,IQ10837360,FR0010758599,,46.84,45.77,55.37,39.08
100798667043374,20181001,MSC Industrial Direct Co Inc,IQ108424,US5535301064,MSM,51.82,62.3,49.99,46.43
100798668943374,20181001,Webster Financial Corp,IQ108443,US9478901096,WBS,48.18,49.82,59.37,34.17
100798672443374,20181001,Unilever PLC,IQ108478,GB00B10RZP78,ULVR,68.15,80.28,59.99,68.81
101873047343374,20181001,Japan Post Holdings Co Ltd,IQ10852227,JP3752900005,6178,49.33,49.68,60.96,36.5
100798679043374,20181001,Hologic Inc,IQ108544,US4364401012,HOLX,51.15,52.08,46.51,58.4
100798686243374,20181001,The Interpublic Group of Companies Inc,IQ108616,US4606901001,IPG,59.63,72.1,55.06,56.3
111659923943374,20181001,Red Eléctrica Financiaciones SAU,IQ108720993,XS1788586375,,87.74,87.85,90.74,85.67
101875573743374,20181001,Li Ning Co Ltd,IQ10877491,KYG5496K1242,2331,52.94,58.11,51.54,50.86
100798708543374,20181001,Open Text Corp,IQ108839,CA6837151068,OTEX,50.44,60.1,48.15,45.83
100798710243374,20181001,HP Inc,IQ108856,US40434L1052,HPQ,86.25,71.59,83.7,97.64
111683562043374,20181001,Aurizon Network Pty Ltd.,IQ108957374,XS1418788599,,60.23,80.58,60.1,45.83
111689739543374,20181001,ABN AMRO Group NV,IQ109019149,NL0011540547,ABN,83.63,83.17,87.9,79.67
111697701543374,20181001,KB Financial Group Inc,IQ109098769,KR7105560007,105560,61.01,56.93,65.46,61.42
100798734943374,20181001,Eastman Chemical Co,IQ109103,US2774321002,EMN,65.42,66.55,68.55,61.97
111700905743374,20181001,Coca-Cola European Partners PLC,IQ109130811,GB00BDCPN049,CCE,71.93,69.25,69.91,76.15
111711834443374,20181001,CJ E&M Corp,IQ109240098,KR7130960008,130960,48.22,66.8,43.04,40
100798754643374,20181001,Shaw Communications Inc,IQ109300,CA82028K2002,SJR.B,46.23,61.42,38.42,46.66
101880854043374,20181001,Gamesa Corporación Tecnológica SA /German Wind Farm Ops (2)/,IQ10930294,SUSTA6C9A6FC,,77.67,71.25,77.62,81.71
111718191243374,20181001,Ocado Group PLC,IQ109303666,GB00B3MBS747,OCDO,54.05,55.35,55.27,51.71
111727725943374,20181001,Hanmi Pharm Co Ltd,IQ109399013,KR7128940004,128940,41.43,43.4,39.8,42
111728056743374,20181001,CSN Resources SA,IQ109402321,USL21779AA88,,43.73,53.9,38.93,41.97
100798769643374,20181001,MarketAxess Holdings Inc,IQ109450,US57060D1081,MKTX,47.17,47.8,57.03,35.83
111734646343374,20181001,Isetan Mitsukoshi Holdings Ltd,IQ109468217,JP3894900004,3099,46.47,48.3,42.61,49.57
101885372243374,20181001,Cheng Shin Rubber Industry Co Ltd,IQ10975476,TW0002105004,2105,53.29,55.71,53.39,51.46
111764524243374,20181001,Athene Holding Ltd,IQ109766996,BMG0684D1074,ATH,49.72,52.07,58.77,37.08
100798805543374,20181001,Royal Bank of Canada,IQ109809,CA7800871021,RY,72.76,77.36,66.84,73.25
111774317643374,20181001,Wallenius Wilhelmsen Logistics ASA,IQ109864930,NO0010571680,WWL,55.3,75.25,49.35,47.86
111778881743374,20181001,XLIT Ltd.,IQ109910571,US98420EAB11,,56.32,61.8,62.69,42.58
100798824743374,20181001,DISH Network Corp,IQ110001,US25470M1099,DISH,43.69,50.16,39.12,46.36
101892010643374,20181001,Digital Realty Trust Inc,IQ11041860,US2538681030,DLR,53.86,54.44,50.26,56.11
101892038243374,20181001,Tencent Holdings Ltd,IQ11042136,KYG875721634,700,50.62,54.75,46.12,53.92
101894221143374,20181001,Northern Star Resources Ltd,IQ11063965,AU000000NST8,NST,55.61,65.95,48.94,55.84
100798898743374,20181001,Leidos Holdings Inc,IQ110741,US5253271028,LDOS,57.38,69.89,48.12,60.83
101900638443374,20181001,Coventry Building Society,IQ11128138,XS1203083438,,48.48,47.86,60.26,36.71
101900854743374,20181001,China Cinda Asset Management Co Ltd,IQ11130301,CNE100001QS1,1359,45.98,47.56,52.83,36.68
100798974043374,20181001,Shinsei Bank Ltd,IQ111494,JP3729000004,8303,51.32,49.27,61.76,42.75
111946687343374,20181001,BPCE SA,IQ111588627,FR0010777524,,65.38,56.14,73.09,68.83
101904734843374,20181001,GS Holdings Corp,IQ11169102,KR7078930005,078930,53.68,51.2,56.58,52.14
111967880043374,20181001,Eurogrid GmbH,IQ111800554,XS1315101011,,71.75,83.89,76.44,61.87
111984219043374,20181001,HKT Capital No. 4 Ltd.,IQ111963944,XS1438451848,,52.17,56.2,45.79,58.38
100799054843374,20181001,AutoNation Inc,IQ112302,US05329W1027,AN,50.28,70.15,44.98,42.14
101911324143374,20181001,Cromwell Property Group,IQ11234995,AU000000CMW8,CMW,65.4,60.16,63.75,70.56
100799059643374,20181001,International Business Machines Corp,IQ112350,US4592001014,IBM,74.47,59.85,74.05,87.27
100799063043374,20181001,Singapore Telecommunications Ltd,IQ112384,SG1T75931496,Z74,64.22,76.7,56.41,65.53
101915019643374,20181001,Kangwon Land Inc,IQ11271950,KR7035250000,035250,58.87,75.2,58.73,48.8
100799097843374,20181001,PayPal Holdings Inc,IQ112732,US70450Y1038,PYPL,53.16,49.45,55.79,52.32
112069510143374,20181001,Steadfast Group Ltd,IQ112816855,AU000000SDF8,SDF,51.06,53.05,63.38,35.42
112075165043374,20181001,Zhaikmunai LLP,IQ112873404,SUST748AD64E,,54.54,66.76,54.76,45.54
112090317943374,20181001,Petronas Chemicals Group Bhd,IQ113024933,MYL5183OO008,5183,54.27,61.22,53.32,50.75
100799131943374,20181001,"VCA, Inc.",IQ113073,US92561EAB39,,48.48,56.17,44.73,46
112098380843374,20181001,Suzano Trading Ltd.,IQ113105562,USG8600UAA19,,70.7,70.75,78.09,64.21
101920170843374,20181001,Drax Group PLC,IQ11323462,GB00B1VNSX38,DRX,62.09,59.78,58.64,65.66
112126182743374,20181001,Steinhoff Finance Holding GmbH,IQ113383581,XS1398317484,,48.88,49.88,50.9,45.86
112140331143374,20181001,"Gerdau Trade, Inc.",IQ113525065,USG3925DAA84,,53.95,45.43,48.28,66.53
112140368643374,20181001,"National Grid North America, Inc.",IQ113525440,XS1188094673,,68.69,74.59,65.42,67.6
112140380343374,20181001,CSN Islands XII Corp.,IQ113525557,US12644XAA28,,43.73,53.9,38.93,41.97
112141067743374,20181001,Goodman Australia Industrial Partnership,IQ113532431,SUST8383819B,,54.64,64.06,45.42,54.48
112145458943374,20181001,JXTG Holdings Inc,IQ113576343,JP3386450005,5020,68.96,67.05,72.24,66.58
112154966743374,20181001,PKO Finance AB,IQ113671421,XS0783934085,,45.74,44.84,59.5,32.17
101924575343374,20181001,Turk Traktor ve Ziraat Makineleri AS,IQ11367507,TRETTRK00010,TTRAK,55.75,67.45,49.93,53.53
101924592143374,20181001,M3 Inc,IQ11367675,JP3435750009,2413,46.54,45.73,45.12,50.07
101924692343374,20181001,Inter RAO UES PJSC,IQ11368677,RU000A0JPNM1,IRAO,59.96,65.85,54.15,60.56
112169494843374,20181001,GLP Pte Ltd,IQ113816702,HK0000079811,,49.2,50.06,41.02,54.69
101926090443374,20181001,Intercept Pharmaceuticals Inc,IQ11382658,US45845P1084,ICPT,43.62,59.28,34.07,42
112173689843374,20181001,Banco Internacional del Peru (Panama Branch),IQ113858652,USP1342SAC00,,58.57,62.67,65.94,45.5
112179959143374,20181001,TAL Education Group,IQ113921345,US8740801043,TAL,46.71,58.5,53.1,33.75
112180091843374,20181001,Uniti Group Inc,IQ113922672,US91325V1089,UNIT,41.83,47.33,39.45,39.5
100799228543374,20181001,DexCom Inc,IQ114039,US2521311074,DXCM,46.85,54.28,40.03,50.2
112199281443374,20181001,"Reliance Holding USA, Inc.",IQ114114568,US759468AC51,,71.57,73.73,76.65,64.21
112200329943374,20181001,Sompo Holdings Inc,IQ114125053,JP3165000005,8630,71.05,70.21,73.75,69.25
112200597043374,20181001,Aurizon Holdings Ltd,IQ114127724,AU000000AZJ1,AZJ,60.23,80.58,60.1,45.83
101929924343374,20181001,SunPower Corp,IQ11420997,US8676524064,SPWR,59.55,57.45,62.54,58.25
101929944543374,20181001,Tableau Software Inc,IQ11421199,US87336U1051,DATA,43.58,53.4,39.17,42
112246815143374,20181001,PT Tower Bersama Infrastructure Tbk,IQ114589905,ID1000116908,TBIG,50.65,54.3,50.43,47.92
101933762143374,20181001,Ton Yi Industrial Corp,IQ11459375,TW0009907006,9907,67.02,64.95,66.29,69.34
101933981243374,20181001,LogMeIn Inc,IQ11461566,US54142L1098,LOGM,45.02,53.5,42.33,42
112254507543374,20181001,MGM China Holdings Ltd,IQ114666829,KYG607441022,2282,75.67,75.15,67.45,83.19
112298073343374,20181001,Pretium Resources Inc,IQ115102487,CA74139C1023,PVG,62.99,50.86,56.87,78.64
112303685343374,20181001,Cosan Overseas Ltd.,IQ115158607,XS0556373347,,63,68.35,69.15,52.14
112324643043374,20181001,Nextdc Ltd,IQ115368184,AU000000NXT8,NXT,53.43,73,42.81,53.04
112335823443374,20181001,QNB Finance Ltd.,IQ115479988,XS1824431313,,48.23,43.23,60.85,41.08
112336435843374,20181001,China Overseas Finance (Cayman) II Ltd.,IQ115486112,XS0508012092,,56.76,48.15,59.79,60.94
112349841543374,20181001,Vipshop Holdings Ltd,IQ115620169,US92763W1036,VIPS,52.97,62.08,52.75,46.71
112350578643374,20181001,Scentre Group,IQ115627540,AU000000SCG8,SCG,56.76,68.15,50.77,52.69
112350624343374,20181001,Henson Finance Ltd.,IQ115627997,XS0452319337,,57.14,58.43,56.2,56.87
112358510643374,20181001,ENEL Finance International SA,IQ115706860,XS0452187916,,76.23,82.74,75.47,73.13
112365259543374,20181001,OHL Mexico SAB de CV,IQ115774349,MX01OH010006,OHLMEX,64.44,68.75,69.21,55.91
112370566043374,20181001,Huaneng Renewables Corp Ltd,IQ115827414,CNE100000WS1,958,50.71,52.8,50.03,50
112392777343374,20181001,ORLEN Capital AB,IQ116049527,XS1429673327,,64.55,78.7,58.38,61.5
112394117043374,20181001,Syrah Resources Ltd,IQ116062924,AU000000SYR9,SYR,49.95,52.95,50.75,46.9
100903991543374,20181001,u-Blox Holding AG,IQ1161669,CH0033361673,UBXN,54.04,65.7,59.41,42.06
112411033343374,20181001,Gentera SAB de CV,IQ116232087,MX01GE0E0004,GENTERA,55.87,55.89,69.99,40.77
100904222843374,20181001,Kitron ASA,IQ1163982,NO0003079709,KIT,52.93,67.5,49.66,46.69
112472646343374,20181001,Aperam SA,IQ116848217,LU0569974404,APAM,76.34,79.75,80.22,69.47
112495906443374,20181001,Kingston Financial Group Ltd,IQ117080818,BMG5266H1034,1031,45.8,44.75,54.49,37.83
100905128443374,20181001,Tamedia AG,IQ1173038,CH0011178255,TAMN,47.05,59.52,40.14,48.4
112522280743374,20181001,TORC Oil & Gas Ltd,IQ117344561,CA8908953034,TOG,49.82,66.52,46.02,42.22
112530256443374,20181001,Rand Merchant Investment Holdings Ltd,IQ117424318,ZAE000210688,RMI,48.04,43.95,59.59,40.92
112537595243374,20181001,Nordic Nanovector ASA,IQ117497706,NO0010597883,NANO,46.53,53.03,43.59,44
100905959143374,20181001,Banque Fédérale des Banques Populaires SA,IQ1181345,FR0000209793,,65.38,56.14,73.09,68.83
112609669543374,20181001,Xylem Inc,IQ118218449,US98419M1009,XYL,77.5,71.25,72.34,85.9
112619404843374,20181001,Marathon Petroleum Corp,IQ118315802,US56585A1025,MPC,60.28,66.85,61.45,54.25
112629355543374,20181001,Hutchison Port Holdings Trust,IQ118415309,SG2D00968206,NS8U,50.49,59.5,42.9,52.72
112634526543374,20181001,Novatek Finance DAC,IQ118467019,XS0864383723,,63.88,73.34,62.11,59.15
101976250643374,20181001,McMillan Shakespeare Ltd,IQ11884260,AU000000MMS5,MMS,51.14,66.29,46.92,45.38
101978031043374,20181001,CapitaLand Commercial Trust,IQ11902064,SG1P32918333,C61U,63.7,56.44,52.98,77.19
112691174343374,20181001,CoreLogic Inc,IQ119033497,US21871D1037,CLGX,49.09,64.3,45.37,42
112694999143374,20181001,PSA Banque France SA,IQ119071745,XS1694212181,,44,41.33,54.41,36.25
101981668943374,20181001,Investec PLC,IQ11938443,GB00B17BBQ50,INVP,73.85,73.18,75.19,73.25
101982760343374,20181001,NetEnt AB,IQ11949357,SE0011089200,NET.B,53.13,71,47.74,46.33
100799790743374,20181001,Go-Ahead Group (The) PLC,IQ119661,GB0003753778,GOG,57.81,63.55,47.42,65.57
101984767943374,20181001,Arkema SA,IQ11969433,FR0010313833,AKE,66.5,61.2,76.41,61.16
101984852543374,20181001,SM Investments Corp,IQ11970279,PHY806761029,SM,53.19,55.06,59.38,47.14
100799809943374,20181001,Aon PLC,IQ119853,GB00B5BT0K07,AON,54.94,54.06,59.9,50.75
100799814843374,20181001,Autodesk Inc,IQ119902,US0527691069,ADSK,62.18,66.85,53.6,71.17
101988395943374,20181001,Lanxess AG,IQ12005713,DE0005470405,LXS,70.48,70.05,80.86,61.68
100799858943374,20181001,Vivendi SA,IQ120343,FR0000127771,VIV,67.04,66.98,71.5,58.19
101991646143374,20181001,NOVATEK PJSC,IQ12038215,RU000A0DKVS5,NVTK,63.88,73.34,62.11,59.15
100799886843374,20181001,Sempra Energy,IQ120622,US8168511090,SRE,68.85,75.59,78.67,58.56
100799886943374,20181001,Southern Co,IQ120623,US8425871071,SO,59.75,67.85,57.41,56.81
101995270443374,20181001,Aker ASA,IQ12074458,NO0010234552,AKER,57.33,57.44,69.54,44.15
100799904443374,20181001,Mediobanca SpA,IQ120798,IT0000062957,MB,62.88,60.22,69.05,59.67
100799948443374,20181001,AXA SA,IQ121238,FR0000120628,CS,87.04,87.41,80.47,93.58
100799953543374,20181001,CGI Group Inc,IQ121289,CA39945C1095,GIB.A,53.37,58.55,45.52,60.83
100799959243374,20181001,Ahlsell AB,IQ121346,SE0009155005,AHSL,66.2,56.1,71.85,66.96
100799961943374,20181001,PetroChina Co Ltd,IQ121373,CNE1000003W8,857,41.12,45.68,38.2,41.19
100909223943374,20181001,Oversea-Chinese Banking Corp Ltd,IQ1213993,SG1S04926220,O39,49.07,48.46,59.13,39.08
100799978043374,20181001,"IMS Health Holdings, Inc.",IQ121534,US449934AD05,,48.63,54.22,40.63,56.34
102006645143374,20181001,CRRC Corp Ltd,IQ12188205,CNE100000BG0,1766,44.84,48.75,42.69,44.28
100800019043374,20181001,Kongsberg Automotive Holdings ASA,IQ121944,NO0003033102,KOA,75.06,69.75,81.44,71.57
100909769043374,20181001,Korea Zinc Co Ltd,IQ1219444,KR7010130003,010130,47.53,45.2,43.59,53.68
102012266343374,20181001,Dexus,IQ12244417,AU000000DXS1,DXS,84.75,86.96,78.95,87.44
100800091443374,20181001,Spark New Zealand Ltd,IQ122668,NZTELE0001S4,SPK,58.4,57.6,50.28,71.22
100800116343374,20181001,Salesforce.com Inc,IQ122917,US79466L3024,CRM,72.29,71.18,70.87,75.33
102017508043374,20181001,United Bank Ltd,IQ12296834,PK0081901016,UBL,44.9,44.56,56.5,32.92
100910866343374,20181001,De Volksbank NV,IQ1230417,XS1315151388,,89.67,89.76,84.57,95
100911400543374,20181001,Woori Bank,IQ1235759,KR7000030007,000030,47.89,43.5,59.15,41.42
100800207543374,20181001,AAK AB,IQ123829,SE0011337708,AAK,60.47,60.21,66.09,54.23
100800213743374,20181001,Jarden Corp.,IQ123891,US471109AM07,,53.43,60.5,50.68,51.53
100911930343374,20181001,Encana Corp,IQ1241057,CA2925051047,ECA,61.75,67.5,74.37,43.22
102031428543374,20181001,Air China Ltd,IQ12436039,CNE1000001S0,753,52.86,53.85,50.16,55.23
100800266943374,20181001,FedEx Corp,IQ124423,US31428X1063,FDX,63.62,61.15,61.48,67.83
102033179743374,20181001,Icade,IQ12453551,FR0000035081,ICAD,82.9,77.45,72.98,94.43
102033441543374,20181001,Volkswagen Bank GmbH,IQ12456169,XS1830986326,,58.72,44.25,61.76,64.72
100800288243374,20181001,Oriflame Holding Ltd,IQ124636,CH0256424794,ORI,67.04,63.15,65.88,71.14
100800288643374,20181001,Intrum Justitia AB,IQ124640,SE0000936478,INTRUM,52.19,69.95,50.87,42.25
102036385043374,20181001,Hansa Medical AB,IQ12485604,SE0002148817,HMED,46.53,53.67,41.83,46.4
100800327343374,20181001,Soitec SA,IQ125027,FR0013227113,SOI,60.09,56.05,65.21,58.13
102038416643374,20181001,Kommunal Landspensjonskasse Gjensidig Forsikringsselskap,IQ12505920,XS1217882171,,81.27,79.13,73.67,92.08
100800331643374,20181001,Vectura Group PLC,IQ125070,GB00B01D1K48,VEC,54.53,70.05,42.71,57.2
102039624743374,20181001,Enable Midstream Partners LP,IQ12518001,US2924801002,ENBL,57.3,68.15,61.19,48.69
102039803143374,20181001,Birchcliff Energy Ltd,IQ12519785,CA0906971035,BIR,48.04,59.64,45.87,42.22
100800400343374,20181001,VMware Inc,IQ125757,US9285634021,VMW,60.02,59.8,53.6,69.83
100913976443374,20181001,NCsoft Corp,IQ1261518,KR7036570000,036570,39.37,50.14,35.18,36.67
102049546143374,20181001,PKO Bank Polski SA,IQ12617215,PLPKO0000016,PKO,45.74,44.84,59.5,32.17
100800451543374,20181001,Automatic Data Processing Inc,IQ126269,US0530151036,ADP,54.93,59.63,47.71,61.83
100800465743374,20181001,Trimble Inc,IQ126411,US8962391004,TRMB,50.55,55.95,51.3,46.52
100800472143374,20181001,SAP SE,IQ126475,DE0007164600,SAP,76.64,71.88,77.83,78.83
102054484543374,20181001,Qatar Islamic Bank QPSC,IQ12666599,QA0006929853,QIBK,44.42,42.58,57.51,32.75
113462123643374,20181001,Fibra Uno Administracion SA de CV,IQ126742990,MXCFFU000001,FUNO11,63.04,62.63,63.75,62.81
113462540843374,20181001,Onesavings Bank PLC,IQ126747162,GB00BM7S7K96,OSB,58.13,57.56,79.97,35.5
102055404943374,20181001,Resilient REIT Ltd,IQ12675803,ZAE000209557,RES,48.72,47.57,57.08,43.31
102055797843374,20181001,COSMOS Pharmaceutical Corp,IQ12679732,JP3298400007,3349,43.04,46.01,46.34,37.14
100914653543374,20181001,Biotage AB,IQ1268289,SE0000454746,BIOT,44.97,48.05,36.15,57.18
100800509543374,20181001,Eurazeo SE,IQ126849,FR0000121121,RF,67.15,63.32,73.56,65.15
100800510343374,20181001,Telenet Group Holding NV,IQ126857,BE0003826436,TNET,66.17,72.18,64.95,62.62
113476179743374,20181001,CALBEE Inc,IQ126883551,JP3220580009,2229,49.96,55,47.93,48.69
113485977443374,20181001,Mantra Group Ltd,IQ126981528,AU000000MTR2,MTR,49.74,63.7,52.3,38.78
113486348743374,20181001,Koninklijke VolkerWessels N.V.,IQ126985241,NL0012294466,KVW,57.51,70.7,47.41,57.81
102058005943374,20181001,Polymetal International PLC,IQ12701813,JE00B6T5S470,POLY,84.94,86.33,84.04,84.97
113497327843374,20181001,VEREIT Inc,IQ127095032,US92339V1008,VER,41.27,44.84,39.82,39.66
100800534843374,20181001,Bureau Veritas SA,IQ127102,FR0006174348,BVI,70.62,63.5,64.13,80.75
100800535843374,20181001,Neopost SA,IQ127112,FR0000120560,NEO,67.03,64.4,62.39,72.74
102059715643374,20181001,China Life Insurance Co Ltd (Taiwan),IQ12718910,TW0002823002,2823,57.22,51.54,73.45,47.1
102059747443374,20181001,Artis Real Estate Investment Trust,IQ12719228,CA04315L1058,AX.UT,59.61,65.93,51.67,60.81
102059904343374,20181001,Transcend Information Inc,IQ12720797,TW0002451002,2451,53.29,51.4,55.2,52.81
102059981043374,20181001,Powertech Technology Inc,IQ12721564,TW0006239007,6239,67.95,67.64,71.82,64.75
102060061343374,20181001,AusNet Services Holdings Pty Ltd.,IQ12722367,XS1191877452,,62.47,70.7,61.55,58.51
102060237643374,20181001,Grupo Aval Acciones y Valores SA,IQ12724130,COT29PA00025,GRUPOAVAL,50.27,48.34,66.28,35.58
113517099143374,20181001,Rolls-Royce Plc,IQ127292745,USG76237AB53,,70.55,69.17,72.59,69.7
102061050943374,20181001,Sihuan Pharmaceutical Holdings Group Ltd,IQ12732263,BMG8162K1137,460,47.77,48.67,45.26,51.2
102061432543374,20181001,Jindal Steel & Power Ltd,IQ12736079,INE749A01030,532286,64.63,59.08,67.26,65.57
102061554343374,20181001,Taiwan Business Bank,IQ12737297,TW0002834009,2834,55.19,53.02,65.81,46.58
102061842343374,20181001,Chr. Hansen Holding A/S,IQ12740177,DK0060227585,CHR,79.08,79.96,71.32,85.31
102063091043374,20181001,Shree Cement Ltd,IQ12752664,INE070A01015,500387,71.57,68.5,72.55,72.63
100800579543374,20181001,BTG PLC,IQ127549,GB0001001592,BTG,58.76,76.53,50.16,52.9
102064054043374,20181001,SJM Holdings Ltd,IQ12762294,HK0880043028,880,46.23,51.7,49.26,40.16
102064197043374,20181001,Merida Industry Co Ltd,IQ12763724,TW0009914002,9914,50.57,57.4,49.79,46.57
113557296543374,20181001,Brixmor Property Group Inc,IQ127694719,US11120U1051,BRX,46.89,47.28,46.7,46.75
100800596543374,20181001,Welbilt Inc,IQ127719,US9490901041,WBT,53.9,67.9,48.9,49.53
100800601843374,20181001,Elior Group SA,IQ127772,FR0011950732,ELIOR,65.38,65.05,67.2,64
102066490643374,20181001,Link Real Estate Investment Trust,IQ12786660,HK0823032773,823,62.22,64.2,63.5,59.78
102066499943374,20181001,Halfords Group PLC,IQ12786753,GB00B012TP20,HFD,58.23,63.39,61.96,50.29
100800624743374,20181001,ALD SA,IQ128001,FR0013258662,ALD,74.58,64.34,76.25,85.75
100800628043374,20181001,Stagecoach Group PLC,IQ128034,GB00B6YTLS95,SGC,61.31,64.3,54.89,66.52
100800645543374,20181001,Fiserv Inc,IQ128209,US3377381088,FISV,46.64,55.79,42.09,45.83
113611988943374,20181001,Mapletree Commercial Trust,IQ128241643,SG2D18969584,N2IU,44.9,45.64,48.78,41.44
102070347043374,20181001,Bursa Malaysia Bhd,IQ12825224,MYL1818OO003,1818,61.39,65.07,68.86,48.73
